c Pb de flot max
a 1807 1857 377025 31998
a 1807 1858 690005 580511
a 1808 1857 842421 569358
a 1808 1858 131686 131686
a 1808 1859 925414 442407
a 1809 1858 589329 589329
a 1809 1859 921169 0
a 1809 1860 785870 15890
a 1810 1859 562644 484459
a 1810 1860 423046 227666
a 1810 1861 612376 612376
a 1811 1860 584168 584168
a 1811 1861 735301 735301
a 1811 1862 235898 235898
a 1812 1861 180930 180930
a 1812 1862 285937 285937
a 1812 1863 535510 535510
a 1813 1862 68665 62665
a 1813 1863 799220 545267
a 1813 1864 110094 110094
a 1814 1863 412336 96279
a 1814 1864 386595 212937
a 1814 1865 306935 306935
a 1815 1864 182353 169567
a 1815 1865 244463 223222
a 1815 1866 21626 21626
a 1816 1865 895179 0
a 1816 1866 666417 169963
a 1816 1867 108062 108062
a 1817 1866 365855 365855
a 1817 1867 48366 48366
a 1817 1868 1438 1438
a 1818 1867 55859 55859
a 1818 1868 407138 407138
a 1818 1869 133123 133123
a 1819 1868 497624 0
a 1819 1869 996466 907185
a 1819 1870 54291 54291
a 1820 1869 283494 0
a 1820 1870 75462 0
a 1820 1871 993689 920858
a 1821 1870 412221 0
a 1821 1871 659629 409485
a 1821 1872 728989 728989
a 1822 1871 648118 0
a 1822 1872 840558 0
a 1822 1873 531277 329635
a 1823 1872 699979 699979
a 1823 1873 425574 425574
a 1823 1874 330497 330497
a 1824 1873 326425 97194
a 1824 1874 837910 669373
a 1824 1875 233443 233443
a 1825 1874 149711 107779
a 1825 1875 536614 139334
a 1825 1876 477905 477905
a 1826 1875 171337 171337
a 1826 1876 431792 0
a 1826 1877 660673 331279
a 1827 1876 795750 508696
a 1827 1877 313998 313998
a 1827 1878 225390 225390
a 1828 1877 797187 197707
a 1828 1878 369857 0
a 1828 1879 632527 38248
a 1829 1878 930310 644546
a 1829 1879 867480 867480
a 1829 1880 145345 145345
a 1830 1879 500952 0
a 1830 1880 667325 196155
a 1830 1881 220806 220806
a 1831 1880 10992 10992
a 1831 1881 79545 79545
a 1831 1882 396786 396786
a 1832 1881 739981 739981
a 1832 1882 244015 244015
a 1832 1883 237343 237343
a 1833 1882 787609 26298
a 1833 1883 460345 219174
a 1833 1884 179268 40211
a 1834 1883 634457 296422
a 1834 1884 786769 602864
a 1834 1885 533529 458915
a 1835 1884 867900 144995
a 1835 1885 936480 936480
a 1835 1886 70142 70142
a 1836 1885 862156 128195
a 1836 1886 624168 624168
a 1836 1887 18286 18286
a 1837 1886 522829 0
a 1837 1887 419917 70210
a 1837 1888 332283 332283
a 1838 1887 264570 27318
a 1838 1888 217103 96610
a 1838 1889 702139 702139
a 1839 1888 897097 225826
a 1839 1889 663764 663764
a 1839 1890 85971 85971
a 1840 1889 558793 0
a 1840 1890 681068 386040
a 1840 1891 269647 269647
a 1841 1890 779598 0
a 1841 1891 692059 505038
a 1841 1892 865544 7613
a 1842 1891 176383 176383
a 1842 1892 948391 2036
a 1842 1893 625910 625910
a 1843 1892 930077 930077
a 1843 1893 252352 252352
a 1843 1894 86254 86254
a 1844 1893 625696 0
a 1844 1894 886808 628914
a 1844 1895 389375 389375
a 1845 1894 159225 100039
a 1845 1895 271059 271059
a 1845 1896 325854 325854
a 1846 1895 229366 0
a 1846 1896 133215 0
a 1846 1897 466373 197323
a 1847 1896 247651 120642
a 1847 1897 172395 172395
a 1847 1898 886289 886289
a 1848 1897 96286 48769
a 1848 1898 436964 0
a 1848 1899 619743 460472
a 1849 1898 314776 301737
a 1849 1899 850412 850412
a 1849 1900 799859 799859
a 1850 1899 400746 400746
a 1850 1900 409204 409204
a 1850 1901 480926 480926
a 1851 1900 186745 0
a 1851 1901 705153 439359
a 1851 1852 689336 689336
a 1852 1951 52288 0
a 1852 1902 397887 51609
a 1852 1903 637727 637727
a 1853 1902 678197 90172
a 1853 1903 844315 167521
a 1853 1904 890078 890078
a 1854 1903 764450 443476
a 1854 1904 470011 470011
a 1854 1905 293237 293237
a 1855 1904 153824 126127
a 1855 1905 629235 480010
a 1855 1906 564296 564296
a 1856 1905 996029 0
a 1856 1906 374952 12069
a 1856 1907 697510 566761
a 1857 1906 462401 462401
a 1857 1907 138955 138955
a 1857 1908 386256 320792
a 1858 1907 865041 865041
a 1858 1908 235240 96914
a 1858 1909 339571 339571
a 1859 1908 484784 484459
a 1859 1909 550015 252424
a 1859 1910 189983 189983
a 1860 1909 800994 245073
a 1860 1910 467113 467113
a 1860 1911 115538 115538
a 1861 1910 281919 54059
a 1861 1911 653857 653857
a 1861 1912 820691 820691
a 1862 1911 487606 62665
a 1862 1912 706144 0
a 1862 1913 734929 521835
a 1863 1912 125332 96279
a 1863 1913 900692 508313
a 1863 1914 579244 572464
a 1864 1913 531761 0
a 1864 1914 665141 0
a 1864 1915 565606 492598
a 1865 1914 824998 0
a 1865 1915 335317 335317
a 1865 1916 194840 194840
a 1866 1915 389293 41948
a 1866 1916 847697 429353
a 1866 1917 86143 86143
a 1867 1916 603154 0
a 1867 1917 310098 0
a 1867 1918 225097 212287
a 1868 1917 505761 0
a 1868 1918 691490 0
a 1868 1919 976688 408576
a 1869 1918 845331 304628
a 1869 1919 692625 692625
a 1869 1920 43055 43055
a 1870 1919 551665 0
a 1870 1920 493618 0
a 1870 1921 510167 54291
a 1871 1920 667203 358080
a 1871 1921 291888 291888
a 1871 1922 680375 680375
a 1872 1921 4245 0
a 1872 1922 779494 526098
a 1872 1923 902870 902870
a 1873 1922 739173 238123
a 1873 1923 421177 0
a 1873 1924 803561 614280
a 1874 1923 834768 107779
a 1874 1924 952938 14817
a 1874 1925 985053 985053
a 1875 1924 400373 0
a 1875 1925 294287 269656
a 1875 1926 836721 274458
a 1876 1925 111564 111564
a 1876 1926 683579 190619
a 1876 1927 684418 684418
a 1877 1926 197707 197707
a 1877 1927 803084 134410
a 1877 1928 510867 510867
a 1878 1927 939155 358736
a 1878 1928 308844 308844
a 1878 1929 202356 202356
a 1879 1928 915843 0
a 1879 1929 670526 10747
a 1879 1930 894981 894981
a 1880 1929 475249 26298
a 1880 1930 222191 0
a 1880 1931 904950 326194
a 1881 1930 501767 115515
a 1881 1931 889393 843494
a 1881 1932 196838 81323
a 1882 1931 182141 26298
a 1882 1932 893637 148118
a 1882 1933 492683 492683
a 1883 1932 601362 456954
a 1883 1933 149161 149161
a 1883 1934 913859 146824
a 1884 1933 404922 404922
a 1884 1934 983929 0
a 1884 1935 383148 383148
a 1885 1934 906326 461855
a 1885 1935 384301 384301
a 1885 1936 677434 677434
a 1886 1935 743047 0
a 1886 1936 495865 0
a 1886 1937 877364 694310
a 1887 1936 427464 0
a 1887 1937 209923 0
a 1887 1938 680447 115814
a 1888 1937 454682 0
a 1888 1938 149077 149077
a 1888 1939 505642 505642
a 1889 1938 657037 608464
a 1889 1939 581271 581271
a 1889 1940 176168 176168
a 1890 1939 68369 26799
a 1890 1940 56519 56519
a 1890 1941 914710 388693
a 1891 1940 973319 280702
a 1891 1941 558285 0
a 1891 1942 804102 670366
a 1892 1941 686508 468859
a 1892 1942 256777 256777
a 1892 1943 214090 214090
a 1893 1942 179190 70361
a 1893 1943 858138 444651
a 1893 1944 363250 363250
a 1894 1943 609400 0
a 1894 1944 779411 0
a 1894 1945 863530 815207
a 1895 1944 992548 210514
a 1895 1945 202089 202089
a 1895 1946 247831 247831
a 1896 1945 669981 0
a 1896 1946 945135 186449
a 1896 1947 260047 260047
a 1897 1946 547345 127129
a 1897 1947 888950 68000
a 1897 1948 469969 223358
a 1898 1947 744143 225350
a 1898 1948 343631 343631
a 1898 1949 619045 619045
a 1899 1948 766137 664427
a 1899 1949 517019 330535
a 1899 1950 716668 716668
a 1900 1949 458656 0
a 1900 1950 585388 435877
a 1900 1951 773186 773186
a 1901 1950 373365 0
a 1901 1951 75058 72462
a 1901 1902 847823 847823
a 1902 2001 177466 90736
a 1902 1952 277917 277917
a 1902 1953 620951 620951
a 1903 1952 907907 312529
a 1903 1953 457106 457106
a 1903 1954 479089 479089
a 1904 1953 787508 221622
a 1904 1954 582857 489743
a 1904 1955 774851 774851
a 1905 1954 651038 0
a 1905 1955 575404 0
a 1905 1956 976939 773247
a 1906 1955 898868 12069
a 1906 1956 761737 588272
a 1906 1957 438425 438425
a 1907 1956 675266 541005
a 1907 1957 825433 186026
a 1907 1958 843726 843726
a 1908 1957 145234 145234
a 1908 1958 569575 569575
a 1908 1959 187356 187356
a 1909 1958 280630 280630
a 1909 1959 335711 335711
a 1909 1960 220727 220727
a 1910 1959 997297 0
a 1910 1960 794366 247683
a 1910 1961 806114 463472
a 1911 1960 286835 286835
a 1911 1961 684082 322764
a 1911 1962 397523 222461
a 1912 1961 651009 96279
a 1912 1962 377899 145252
a 1912 1963 675439 675439
a 1913 1962 271959 95447
a 1913 1963 285805 285805
a 1913 1964 648896 648896
a 1914 1963 267399 267399
a 1914 1964 73313 73313
a 1914 1965 231752 231752
a 1915 1964 42250 42250
a 1915 1965 724350 504105
a 1915 1966 323508 323508
a 1916 1965 535540 399380
a 1916 1966 139569 139569
a 1916 1967 85244 85244
a 1917 1966 490317 0
a 1917 1967 814834 0
a 1917 1968 427028 86143
a 1918 1967 334042 0
a 1918 1968 476419 0
a 1918 1969 996602 516915
a 1919 1968 37750 0
a 1919 1969 757048 283260
a 1919 1970 848665 817941
a 1920 1969 258476 0
a 1920 1970 270697 241753
a 1920 1971 159382 159382
a 1921 1970 580941 0
a 1921 1971 73883 0
a 1921 1972 843464 346179
a 1922 1971 978463 498343
a 1922 1972 724891 724891
a 1922 1973 221362 221362
a 1923 1972 170253 107779
a 1923 1973 996849 879351
a 1923 1974 23519 23519
a 1924 1973 819148 268018
a 1924 1974 264248 264248
a 1924 1975 96831 96831
a 1925 1974 567251 381220
a 1925 1975 822849 647521
a 1925 1976 337532 337532
a 1926 1975 890758 233612
a 1926 1976 874740 0
a 1926 1977 993452 429172
a 1927 1976 492353 487871
a 1927 1977 365056 365056
a 1927 1978 324637 324637
a 1928 1977 919380 0
a 1928 1978 699098 18656
a 1928 1979 801055 801055
a 1929 1978 432334 26298
a 1929 1979 736847 138649
a 1929 1980 74454 74454
a 1930 1979 797350 115515
a 1930 1980 511674 33479
a 1930 1981 861502 861502
a 1931 1980 956731 341776
a 1931 1981 92614 92614
a 1931 1982 935384 761596
a 1932 1981 316546 76706
a 1932 1982 587428 70111
a 1932 1983 660274 539578
a 1933 1982 54260 0
a 1933 1983 757680 389643
a 1933 1984 657123 657123
a 1934 1983 77778 77778
a 1934 1984 93179 93179
a 1934 1985 437722 437722
a 1935 1984 690960 0
a 1935 1985 660429 0
a 1935 1986 776922 767449
a 1936 1985 28491 0
a 1936 1986 67539 25773
a 1936 1987 651661 651661
a 1937 1986 538294 84998
a 1937 1987 76243 76243
a 1937 1988 533069 533069
a 1938 1987 862930 0
a 1938 1988 995623 132360
a 1938 1989 748518 740995
a 1939 1988 180336 180336
a 1939 1989 944308 931660
a 1939 1990 1716 1716
a 1940 1989 254789 0
a 1940 1990 741657 0
a 1940 1991 513389 513389
a 1941 1990 116291 36811
a 1941 1991 214739 214739
a 1941 1992 606002 606002
a 1942 1991 51674 51674
a 1942 1992 531285 236049
a 1942 1993 709781 709781
a 1943 1992 228300 228300
a 1943 1993 101896 101896
a 1943 1994 467460 328545
a 1944 1993 885422 0
a 1944 1994 179673 13126
a 1944 1995 560638 560638
a 1945 1994 839495 0
a 1945 1995 386984 279878
a 1945 1996 737418 737418
a 1946 1995 616416 159620
a 1946 1996 931826 88151
a 1946 1997 804956 313638
a 1947 1996 784428 68000
a 1947 1997 470119 192724
a 1947 1998 881199 292673
a 1948 1997 833848 331317
a 1948 1998 849400 506926
a 1948 1999 393173 393173
a 1949 1998 582365 582365
a 1949 1999 29735 29735
a 1949 2000 337480 337480
a 1950 1999 584080 0
a 1950 2000 800875 557057
a 1950 2001 595488 595488
a 1951 2000 613820 0
a 1951 2001 917165 35422
a 1951 1952 810226 810226
a 1952 2051 736173 667620
a 1952 2002 485191 485191
a 1952 2003 341510 247861
a 1953 2002 445953 339922
a 1953 2003 713490 0
a 1953 2004 959757 959757
a 1954 2003 913412 714140
a 1954 2004 115263 115263
a 1954 2005 139429 139429
a 1955 2004 990401 273047
a 1955 2005 471109 471109
a 1955 2006 42764 42764
a 1956 2005 727819 475479
a 1956 2006 603876 603876
a 1956 2007 974589 823169
a 1957 2006 49126 49126
a 1957 2007 904655 282134
a 1957 2008 444707 438425
a 1958 2007 930324 666936
a 1958 2008 738503 732889
a 1958 2009 294106 294106
a 1959 2008 839848 0
a 1959 2009 320867 0
a 1959 2010 840192 523067
a 1960 2009 177327 62665
a 1960 2010 421299 332141
a 1960 2011 641067 360439
a 1961 2010 772814 772814
a 1961 2011 35118 35118
a 1961 2012 74583 74583
a 1962 2011 99392 99392
a 1962 2012 287643 287643
a 1962 2013 76125 76125
a 1963 2012 440901 189082
a 1963 2013 733595 733595
a 1963 2014 305966 305966
a 1964 2013 400658 179872
a 1964 2014 163359 163359
a 1964 2015 421228 421228
a 1965 2014 56438 56438
a 1965 2015 670111 670111
a 1965 2016 408688 408688
a 1966 2015 99202 52585
a 1966 2016 397929 397929
a 1966 2017 12563 12563
a 1967 2016 590142 0
a 1967 2017 447055 0
a 1967 2018 917218 85244
a 1968 2017 34849 0
a 1968 2018 893730 0
a 1968 2019 172072 86143
a 1969 2018 845306 0
a 1969 2019 733578 307237
a 1969 2020 492938 492938
a 1970 2019 201850 201850
a 1970 2020 427256 427256
a 1970 2021 430588 430588
a 1971 2020 842916 0
a 1971 2021 716422 614670
a 1971 2022 982058 43055
a 1972 2021 433850 433850
a 1972 2022 815813 475299
a 1972 2023 269700 269700
a 1973 2022 509975 76020
a 1973 2023 773065 773065
a 1973 2024 519646 519646
a 1974 2023 815940 381220
a 1974 2024 690074 88411
a 1974 2025 199356 199356
a 1975 2024 753520 233612
a 1975 2025 262864 165716
a 1975 2026 869467 578636
a 1976 2025 162207 111829
a 1976 2026 878417 446179
a 1976 2027 267395 267395
a 1977 2026 691122 94869
a 1977 2027 468558 468558
a 1977 2028 230801 230801
a 1978 2027 124691 26298
a 1978 2028 19758 0
a 1978 2029 640883 343293
a 1979 2028 296762 115515
a 1979 2029 381416 48892
a 1979 2030 890812 890812
a 1980 2029 306051 0
a 1980 2030 583265 268669
a 1980 2031 834419 181040
a 1981 2030 736639 68388
a 1981 2031 942532 895242
a 1981 2032 67192 67192
a 1982 2031 235048 235048
a 1982 2032 376381 376381
a 1982 2033 399356 220278
a 1983 2032 504747 431871
a 1983 2033 402707 402707
a 1983 2034 172421 172421
a 1984 2033 540744 152809
a 1984 2034 218647 218647
a 1984 2035 378846 378846
a 1985 2034 740100 0
a 1985 2035 972166 279661
a 1985 2036 158061 158061
a 1986 2035 609566 191019
a 1986 2036 650724 650724
a 1986 2037 36477 36477
a 1987 2036 393312 0
a 1987 2037 858197 706517
a 1987 2038 21387 21387
a 1988 2037 624113 220978
a 1988 2038 499239 499239
a 1988 2039 557496 125548
a 1989 2038 781347 291878
a 1989 2039 796000 447473
a 1989 2040 938911 933304
a 1990 2039 672158 0
a 1990 2040 618403 0
a 1990 2041 38527 38527
a 1991 2040 22928 0
a 1991 2041 871393 282392
a 1991 2042 497410 497410
a 1992 2041 90120 90120
a 1992 2042 106440 106440
a 1992 2043 873791 873791
a 1993 2042 489475 0
a 1993 2043 611186 535180
a 1993 2044 276497 276497
a 1994 2043 178247 178247
a 1994 2044 151929 151929
a 1994 2045 11495 11495
a 1995 2044 557093 159620
a 1995 2045 408380 340504
a 1995 2046 500012 500012
a 1996 2045 231505 208536
a 1996 2046 17945 17945
a 1996 2047 667088 667088
a 1997 2046 784334 196745
a 1997 2047 411257 115650
a 1997 2048 525284 525284
a 1998 2047 805720 805720
a 1998 2048 551721 551721
a 1998 2049 24523 24523
a 1999 2048 879567 0
a 1999 2049 849419 86034
a 1999 2050 336874 336874
a 2000 2049 818478 451565
a 2000 2050 37928 37928
a 2000 2051 955276 405044
a 2001 2050 373356 373356
a 2001 2051 60855 60855
a 2001 2002 826668 287435
a 2002 2101 870766 273417
a 2002 2052 150974 150974
a 2002 2053 933107 688157
a 2003 2052 260908 260908
a 2003 2053 640449 640449
a 2003 2054 60644 60644
a 2004 2053 53756 0
a 2004 2054 818695 619142
a 2004 2055 728925 728925
a 2005 2054 65251 65251
a 2005 2055 892139 381057
a 2005 2056 653656 639709
a 2006 2055 81614 29696
a 2006 2056 123644 123644
a 2006 2057 671601 542426
a 2007 2056 748701 748701
a 2007 2057 424329 424329
a 2007 2058 599209 599209
a 2008 2057 273985 273985
a 2008 2058 230048 230048
a 2008 2059 667281 667281
a 2009 2058 814859 62665
a 2009 2059 109614 0
a 2009 2060 516699 294106
a 2010 2059 668084 628953
a 2010 2060 444443 444443
a 2010 2061 554626 554626
a 2011 2060 139712 139712
a 2011 2061 334151 223405
a 2011 2062 131832 131832
a 2012 2061 482731 63586
a 2012 2062 204916 204916
a 2012 2063 282806 282806
a 2013 2062 932190 0
a 2013 2063 982175 549986
a 2013 2064 439606 439606
a 2014 2063 992833 20508
a 2014 2064 35930 35930
a 2014 2065 774652 469325
a 2015 2064 238109 215966
a 2015 2065 617532 261167
a 2015 2066 666791 666791
a 2016 2065 891765 284333
a 2016 2066 215498 215498
a 2016 2067 306786 306786
a 2017 2066 79717 0
a 2017 2067 964198 0
a 2017 2068 731114 12563
a 2018 2067 678925 0
a 2018 2068 754534 0
a 2018 2069 477513 85244
a 2019 2068 862557 406008
a 2019 2069 85744 85744
a 2019 2070 103478 103478
a 2020 2069 895607 102093
a 2020 2070 753828 753828
a 2020 2071 64273 64273
a 2021 2070 966584 187146
a 2021 2071 893539 893539
a 2021 2072 398423 398423
a 2022 2071 98415 98415
a 2022 2072 376269 376269
a 2022 2073 119690 119690
a 2023 2072 381220 381220
a 2023 2073 824810 424549
a 2023 2074 618216 618216
a 2024 2073 337177 337177
a 2024 2074 333995 333995
a 2024 2075 170497 170497
a 2025 2074 111829 111829
a 2025 2075 572103 0
a 2025 2076 788029 365072
a 2026 2075 294971 135939
a 2026 2076 980219 980219
a 2026 2077 3526 3526
a 2027 2076 601756 26298
a 2027 2077 576287 251878
a 2027 2078 484075 484075
a 2028 2077 849221 115515
a 2028 2078 771563 0
a 2028 2079 238609 230801
a 2029 2078 843085 0
a 2029 2079 634119 105480
a 2029 2080 324352 286705
a 2030 2079 462914 238050
a 2030 2080 529725 529725
a 2030 2081 594531 460094
a 2031 2080 527186 527186
a 2031 2081 496308 296075
a 2031 2082 488069 488069
a 2032 2081 441960 441960
a 2032 2082 111075 111075
a 2032 2083 380690 322409
a 2033 2082 78001 78001
a 2033 2083 492294 492294
a 2033 2084 205499 205499
a 2034 2083 696216 0
a 2034 2084 345823 134464
a 2034 2085 539493 256604
a 2035 2084 866713 61677
a 2035 2085 457651 457651
a 2035 2086 627948 330198
a 2036 2085 171093 6923
a 2036 2086 752621 677344
a 2036 2087 124518 124518
a 2037 2086 690970 0
a 2037 2087 870728 263167
a 2037 2088 700805 700805
a 2038 2087 175044 175044
a 2038 2088 719948 165093
a 2038 2089 472367 472367
a 2039 2088 413652 413652
a 2039 2089 79384 79384
a 2039 2090 106486 79985
a 2040 2089 254356 254356
a 2040 2090 542297 526386
a 2040 2091 152562 152562
a 2041 2090 848886 0
a 2041 2091 585835 245817
a 2041 2092 165222 165222
a 2042 2091 853307 0
a 2042 2092 544146 327554
a 2042 2093 276296 276296
a 2043 2092 750348 680130
a 2043 2093 622147 622147
a 2043 2094 284941 284941
a 2044 2093 955846 0
a 2044 2094 318362 159620
a 2044 2095 630763 428426
a 2045 2094 11691 11691
a 2045 2095 701426 460431
a 2045 2096 88413 88413
a 2046 2095 155990 155990
a 2046 2096 872518 201327
a 2046 2097 357385 357385
a 2047 2096 796859 796859
a 2047 2097 563487 563487
a 2047 2098 228112 228112
a 2048 2097 497663 0
a 2048 2098 738531 612594
a 2048 2099 464411 464411
a 2049 2098 486382 0
a 2049 2099 668534 18328
a 2049 2100 543794 543794
a 2050 2099 592867 240013
a 2050 2100 439241 439241
a 2050 2101 602443 68904
a 2051 2100 261780 261780
a 2051 2101 288127 167110
a 2051 2052 704629 704629
a 2052 2151 427001 272617
a 2052 2102 657785 657785
a 2052 2103 248774 186109
a 2053 2102 219648 219648
a 2053 2103 408132 408132
a 2053 2104 870920 700826
a 2054 2103 504589 325172
a 2054 2104 880329 0
a 2054 2105 705634 419865
a 2055 2104 651703 381057
a 2055 2105 408371 351562
a 2055 2106 407059 407059
a 2056 2105 740116 215480
a 2056 2106 564360 563310
a 2056 2107 795929 733264
a 2057 2106 613852 499662
a 2057 2107 877571 381663
a 2057 2108 359415 359415
a 2058 2107 841964 62665
a 2058 2108 375233 230048
a 2058 2109 614297 599209
a 2059 2108 306374 143163
a 2059 2109 861614 485920
a 2059 2110 799183 667151
a 2060 2109 366520 139712
a 2060 2110 970832 598217
a 2060 2111 238423 140332
a 2061 2110 485314 151842
a 2061 2111 748964 646874
a 2061 2112 42901 42901
a 2062 2111 189942 0
a 2062 2112 692316 119711
a 2062 2113 217037 217037
a 2063 2112 438715 0
a 2063 2113 911964 371228
a 2063 2114 625168 482072
a 2064 2113 825987 251896
a 2064 2114 932904 417757
a 2064 2115 21849 21849
a 2065 2114 47972 0
a 2065 2115 584606 584606
a 2065 2116 430219 430219
a 2066 2115 971382 154573
a 2066 2116 841073 216785
a 2066 2117 510931 510931
a 2067 2116 767310 0
a 2067 2117 454925 0
a 2067 2118 388501 306786
a 2068 2117 643077 0
a 2068 2118 296888 0
a 2068 2119 763733 418571
a 2069 2118 773725 11769
a 2069 2119 119613 119613
a 2069 2120 141699 141699
a 2070 2119 572907 0
a 2070 2120 486132 415570
a 2070 2121 628882 628882
a 2071 2120 327682 109849
a 2071 2121 971445 568533
a 2071 2122 377845 377845
a 2072 2121 886934 408013
a 2072 2122 677738 677738
a 2072 2123 70161 70161
a 2073 2122 103971 0
a 2073 2123 632805 30330
a 2073 2124 982124 851086
a 2074 2123 245490 0
a 2074 2124 975143 175311
a 2074 2125 915027 888729
a 2075 2124 267338 267338
a 2075 2125 23114 23114
a 2075 2126 15984 15984
a 2076 2125 697557 26298
a 2076 2126 510847 488234
a 2076 2127 857057 857057
a 2077 2126 208487 115515
a 2077 2127 278157 0
a 2077 2128 311981 255404
a 2078 2127 596987 0
a 2078 2128 437585 358855
a 2078 2129 125220 125220
a 2079 2128 877071 0
a 2079 2129 211309 65095
a 2079 2130 761184 509236
a 2080 2129 535121 535121
a 2080 2130 784216 784216
a 2080 2131 247316 24279
a 2081 2130 164003 164003
a 2081 2131 628249 299014
a 2081 2132 735112 735112
a 2082 2131 541847 0
a 2082 2132 515182 292603
a 2082 2133 929202 384542
a 2083 2132 128359 128359
a 2083 2133 619152 619152
a 2083 2134 562006 67192
a 2084 2133 626834 28977
a 2084 2134 380994 165641
a 2084 2135 537148 207022
a 2085 2134 58212 58212
a 2085 2135 648331 586353
a 2085 2136 76613 76613
a 2086 2135 74196 74196
a 2086 2136 345887 345887
a 2086 2137 587459 587459
a 2087 2136 447604 110037
a 2087 2137 70725 70725
a 2087 2138 381967 381967
a 2088 2137 275936 275936
a 2088 2138 184063 184063
a 2088 2139 819551 819551
a 2089 2138 401155 365591
a 2089 2139 61134 61134
a 2089 2140 547212 379382
a 2090 2139 162338 162338
a 2090 2140 112606 112606
a 2090 2141 331427 331427
a 2091 2140 926005 0
a 2091 2141 276608 0
a 2091 2142 959675 398379
a 2092 2141 177469 0
a 2092 2142 334807 181698
a 2092 2143 991208 991208
a 2093 2142 623022 0
a 2093 2143 979517 771731
a 2093 2144 126712 126712
a 2094 2143 185027 0
a 2094 2144 606351 171311
a 2094 2145 507705 284941
a 2095 2144 238526 238526
a 2095 2145 664562 650286
a 2095 2146 156035 156035
a 2096 2145 831490 831490
a 2096 2146 255109 255109
a 2096 2147 18274 0
a 2097 2146 935300 322761
a 2097 2147 702712 509113
a 2097 2148 88998 88998
a 2098 2147 833619 0
a 2098 2148 978647 567645
a 2098 2149 273061 273061
a 2099 2148 169521 0
a 2099 2149 896153 258341
a 2099 2150 850546 464411
a 2100 2149 716732 176118
a 2100 2150 574843 379336
a 2100 2151 963151 689361
a 2101 2150 48158 48158
a 2101 2151 17199 17199
a 2101 2102 756111 444074
a 2102 2201 524184 524184
a 2102 2152 194667 194667
a 2102 2153 607269 602656
a 2103 2152 31744 31744
a 2103 2153 817688 784532
a 2103 2154 103137 103137
a 2104 2153 158455 158455
a 2104 2154 519066 222602
a 2104 2155 709487 700826
a 2105 2154 182511 182511
a 2105 2155 273943 0
a 2105 2156 890401 804396
a 2106 2155 854897 837259
a 2106 2156 621784 487263
a 2106 2157 145509 145509
a 2107 2156 873170 255935
a 2107 2157 557084 557084
a 2107 2158 364573 364573
a 2108 2157 962168 465902
a 2108 2158 390702 0
a 2108 2159 343219 266724
a 2109 2158 751580 625632
a 2109 2159 76574 0
a 2109 2160 755724 599209
a 2110 2159 602125 391196
a 2110 2160 793306 695448
a 2110 2161 330566 330566
a 2111 2160 81627 81627
a 2111 2161 357815 357815
a 2111 2162 347764 347764
a 2112 2161 354089 0
a 2112 2162 398351 103829
a 2112 2163 58783 58783
a 2113 2162 961357 17245
a 2113 2163 430094 430094
a 2113 2164 392822 392822
a 2114 2163 64494 64494
a 2114 2164 104900 104900
a 2114 2165 911888 730435
a 2115 2164 290332 58846
a 2115 2165 287410 0
a 2115 2166 702182 702182
a 2116 2165 180732 180732
a 2116 2166 142306 142306
a 2116 2167 323966 323966
a 2117 2166 842593 0
a 2117 2167 531828 0
a 2117 2168 881049 510931
a 2118 2167 723517 0
a 2118 2168 493995 0
a 2118 2169 788102 318555
a 2119 2168 66735 0
a 2119 2169 245574 0
a 2119 2170 864675 538184
a 2120 2169 338810 217824
a 2120 2170 364050 364050
a 2120 2171 174332 85244
a 2121 2170 669375 669375
a 2121 2171 445676 403906
a 2121 2172 532147 532147
a 2122 2171 533491 0
a 2122 2172 799765 125086
a 2122 2173 930497 930497
a 2123 2172 592273 30330
a 2123 2173 277473 0
a 2123 2174 876942 70161
a 2124 2173 985094 570790
a 2124 2174 858318 25630
a 2124 2175 981841 697315
a 2125 2174 413333 158896
a 2125 2175 148650 148650
a 2125 2176 785602 630595
a 2126 2175 115515 115515
a 2126 2176 845733 275644
a 2126 2177 444259 228574
a 2127 2176 955832 291766
a 2127 2177 204677 204677
a 2127 2178 976086 360614
a 2128 2177 353232 157557
a 2128 2178 928193 326810
a 2128 2179 986432 129892
a 2129 2178 141333 96372
a 2129 2179 511280 511280
a 2129 2180 748357 117784
a 2130 2179 522359 494960
a 2130 2180 850089 850089
a 2130 2181 112406 112406
a 2131 2180 213043 213043
a 2131 2181 35816 35816
a 2131 2182 74434 74434
a 2132 2181 745189 679866
a 2132 2182 85658 85658
a 2132 2183 390550 390550
a 2133 2182 192037 192037
a 2133 2183 677930 656260
a 2133 2184 184374 184374
a 2134 2183 68978 68978
a 2134 2184 179375 179375
a 2134 2185 42692 42692
a 2135 2184 50818 50818
a 2135 2185 109060 109060
a 2135 2186 707693 707693
a 2136 2185 352771 238186
a 2136 2186 224574 224574
a 2136 2187 69777 69777
a 2137 2186 797029 0
a 2137 2187 696757 659666
a 2137 2188 274454 274454
a 2138 2187 289467 216563
a 2138 2188 49988 49988
a 2138 2189 718998 665070
a 2139 2188 275898 0
a 2139 2189 707672 575760
a 2139 2190 746629 467263
a 2140 2189 24255 24255
a 2140 2190 746382 354663
a 2140 2191 113070 113070
a 2141 2190 653012 0
a 2141 2191 959424 182542
a 2141 2192 148885 148885
a 2142 2191 727445 0
a 2142 2192 704612 345535
a 2142 2193 234542 234542
a 2143 2192 634346 437468
a 2143 2193 896648 896648
